"ID_REF"	"GSM101095"	"GSM101096"	"GSM101097"	"GSM101098"	"GSM101099"	"GSM101100"	"GSM101101"	"GSM101102"	"GSM101103"	"GSM101104"	"GSM101105"	"GSM101106"	"GSM101107"	"GSM101108"	"GSM101109"	"GSM101110"	"GSM101111"	"GSM101112"	"GSM101113"	"GSM101114"	"GSM101115"	"GSM101116"
"238526_at"	43.221397	82.90707	90.52747	124.20693	53.38524	74.59854	103.00397	100.940674	88.50499	77.91165	80.58218	99.06641	60.896904	31.555267	81.93019	44.710594	77.60132	79.18479	82.23219	90.90532	122.307526	113.24528
"238527_at"	81.247734	44.362812	70.48068	47.510475	65.94838	58.437004	48.65694	51.820713	54.681053	51.46045	51.419388	48.1262	90.56832	79.63683	74.37105	63.418552	60.13448	66.113434	66.8309	54.836937	45.420692	53.424164
"238528_at"	66.02283	62.127697	64.93654	60.619617	43.639683	60.85995	80.421524	60.63225	64.67563	129.39056	54.950275	72.2128	34.85504	36.970932	52.95622	38.648422	66.270775	67.358406	53.672325	87.23474	125.21334	112.42097
"238529_at"	29.112959	21.915657	22.067553	21.080072	17.140903	20.023184	32.645935	46.11008	24.905802	26.757318	23.68915	30.918884	18.581457	19.735466	15.535683	40.695477	20.171059	19.140469	23.533442	24.640978	29.215193	26.904448
"238530_at"	19.575834	31.304386	25.945213	23.237192	26.95305	25.52542	30.72739	29.561996	33.6596	30.606064	30.110834	29.328993	30.599678	27.387781	21.224709	25.828405	40.804386	35.09598	29.862082	39.75867	36.13176	53.773922
"238531_x_at"	35.00718	40.905056	28.196064	23.856647	33.433136	27.230917	25.193148	29.931616	33.667778	57.565323	28.334387	32.563328	28.06718	48.04776	25.405201	33.34101	36.9363	34.189434	27.40537	21.054482	26.389776	26.035872
"238532_at"	16.627014	12.531263	12.585749	11.805066	13.69614	11.524107	11.720962	13.088265	9.321815	11.686027	11.235791	12.210544	14.5064125	21.391478	20.10117	14.571	13.095079	16.560778	12.235996	12.874256	12.7369175	11.708764
"238533_at"	8.260795	8.276868	9.052861	10.171919	9.9060755	9.404847	8.46513	10.200554	9.271315	8.482778	9.939486	8.664288	12.100429	9.951222	16.847761	9.083708	9.068586	10.261989	11.240081	11.254526	10.267688	9.440494
"238534_at"	296.24277	181.15106	344.59442	226.48073	528.34357	454.49347	234.55682	192.58179	287.60574	333.92133	343.84793	292.5796	474.29114	212.42503	300.6922	215.6678	362.4751	330.5082	214.57759	309.77597	177.53448	407.47253
"238535_at"	11.30346	12.795853	13.71184	12.567853	15.42286	10.570713	14.36263	13.046088	11.314056	11.076264	12.7936325	13.690917	12.620746	13.196829	11.459496	11.975918	14.029566	12.810072	17.978765	11.772333	13.714694	13.749011
"238536_at"	64.80705	228.3474	252.05513	135.91792	262.57446	241.47084	224.85179	177.78117	381.66705	486.19196	454.6274	362.30542	138.43176	67.28829	99.92288	99.843056	469.91626	479.13928	250.23343	389.22556	254.11949	640.88226
"238537_at"	15.315109	20.294657	15.959798	25.485577	16.03476	16.974545	23.821074	19.469454	22.562449	19.931664	18.043156	18.033754	14.346192	17.416168	15.981421	15.84005	17.786982	18.19218	19.755342	14.886925	17.819109	20.087227
"238538_at"	241.47084	310.51868	321.4857	439.1189	177.88005	317.70847	314.0304	278.1086	291.95578	311.7498	366.0469	359.64914	201.72218	124.82061	321.2402	210.06798	324.6926	396.13547	363.88684	372.92032	351.33365	415.0522
"238539_at"	49.510452	58.47357	60.131382	49.955784	68.37714	39.62093	69.343925	58.149754	54.43115	83.44842	59.397118	56.259716	29.08568	55.512924	40.39014	36.711376	59.994823	63.77171	61.92536	61.87383	93.152405	69.00655
"238540_at"	35.168552	109.4734	72.14637	87.04273	27.019566	66.19034	61.41059	62.50731	54.76466	120.571045	121.90915	111.01923	44.39517	25.559103	60.160637	26.675722	117.92852	101.511635	136.16351	110.77292	162.04367	198.92725
"238541_at"	69.2441	42.976063	59.050724	39.338634	68.97181	60.945564	36.613995	39.28271	53.415848	47.386974	49.694668	42.88666	67.44145	99.76344	58.395443	87.87748	38.798958	43.219906	48.116207	42.002796	38.49045	46.18539
"238542_at"	18.47984	27.238949	25.649742	20.32638	18.61115	18.690773	18.441397	18.886412	19.119884	17.951332	17.54966	14.732723	20.289726	22.74565	15.814228	16.368202	17.689093	17.726582	16.148134	14.773687	15.80984	16.79813
"238543_x_at"	81.42276	48.404274	65.95983	47.882935	61.03342	44.777386	46.281643	57.78856	41.671	50.971603	47.485744	43.29195	79.08317	147.34845	65.67542	131.08562	46.159718	53.115402	48.917713	47.54015	42.176632	45.51382
"238544_at"	262.1466	86.50368	239.8004	116.94006	278.38855	261.3832	141.81657	165.74947	203.9257	240.64255	238.07567	203.9397	229.08574	166.2797	179.20612	217.5171	265.44724	254.89668	165.05495	208.74493	153.19177	351.41876
"238545_at"	13.815024	20.610546	14.163624	23.184017	22.394703	18.902796	19.744371	25.081034	21.02308	18.114056	19.023901	19.758772	18.615025	13.695667	20.185766	16.812712	17.450047	19.5575	17.346184	21.693916	18.922487	19.567682
"238546_at"	14.284082	14.385581	11.305616	11.244568	11.837275	11.452736	12.366646	12.801629	11.208139	12.871125	11.686029	9.118456	15.202304	17.778337	14.978144	12.561964	24.858307	12.10673	12.382539	17.999374	12.92777	11.039037
"238547_at"	63.903545	44.742413	41.622547	44.232094	57.692333	66.85178	54.25004	69.786896	54.397118	36.52006	36.11482	39.87266	42.667664	60.698524	51.95396	55.580387	40.21457	40.21457	39.92458	49.40396	34.26307	53.176247
"238548_at"	12.2977295	11.553744	13.873163	13.222049	10.836699	16.298473	12.131968	15.357158	12.998179	9.645177	12.378242	12.352492	11.047857	10.892883	9.546923	11.32152	13.476403	12.958536	10.889487	11.393658	11.357337	14.969819
"238549_at"	252.55875	333.3251	404.51367	617.96844	423.20566	496.77658	355.06	284.10867	361.38818	451.95285	594.03546	516.262	307.60632	179.67946	245.01674	113.029274	442.22372	383.92606	346.59167	403.60196	300.6661	446.71298
"238550_at"	7.068491	9.383982	9.045955	9.974047	9.262633	7.983983	20.305231	10.926588	9.37779	10.069703	9.035281	8.778103	7.0564795	8.275146	7.8140135	8.220753	11.911255	10.9410095	9.038737	11.830086	9.388215	11.533713
"238551_at"	33.969437	44.12325	38.285275	47.78832	30.540264	25.963234	35.544655	40.311707	34.16928	34.80003	35.22291	32.306652	32.459515	36.869053	41.400692	36.029076	50.129463	36.32036	30.800003	38.383743	33.294758	38.753204
"238552_at"	14.769067	16.594725	19.446491	18.211138	13.295675	16.66457	17.38958	17.2597	21.5955	17.102875	21.244606	19.432995	12.820298	14.597325	15.463051	14.269215	19.12785	15.452331	17.117123	18.098978	21.268948	20.446667
"238553_at"	26.262304	34.57968	43.55421	53.036213	18.058823	32.195282	48.75329	36.60893	21.62325	39.750378	44.50236	42.31445	20.571238	17.710588	32.186886	19.300577	46.660675	52.922203	33.581413	39.497337	59.02201	70.65212
"238554_at"	22.634205	39.318146	32.785595	41.25864	32.68616	32.99163	46.4264	48.592796	50.721863	33.297066	29.127607	27.920954	23.597233	31.479244	27.292412	19.79514	33.729763	35.258343	28.726513	39.217297	40.646072	26.931068
"238555_at"	21.111559	29.30863	29.328978	30.343733	30.032549	31.033926	28.89251	27.613039	34.130157	43.071632	37.80724	33.227795	33.7942	30.609238	25.612375	26.122309	31.57719	29.668905	32.85737	38.839375	33.40587	40.56996
"238556_at"	14.752428	13.307222	14.864465	15.112868	12.068341	13.733508	12.3982315	13.694005	11.477999	14.42082	16.89021	15.813956	13.285298	14.369114	14.135876	15.80271	16.6773	15.061811	11.53131	12.291969	16.193312	15.022394
"238557_at"	100.996765	91.49091	80.72771	81.77396	106.712204	99.96444	102.90039	91.93019	90.50865	84.84143	86.62681	94.89324	76.57657	104.9054	77.209045	83.37603	59.878304	81.346504	101.0739	79.020035	81.165985	86.59071
"238558_at"	73.086464	118.03282	128.67844	104.799904	109.55314	120.374466	84.83848	74.52221	79.963615	97.43979	107.8104	112.477486	100.16938	69.80147	86.3806	73.85784	194.91516	202.61679	101.30922	129.11913	121.17936	202.92291
"238559_at"	12.457545	16.659357	14.346685	19.774555	15.283251	14.44311	18.171999	12.484383	14.018863	13.111449	12.687067	14.074925	13.98872	17.414955	18.223785	17.085663	12.941913	11.651198	14.6211605	12.865321	13.947997	14.305916
"238560_at"	98.764305	61.223263	81.555695	88.80031	88.76339	117.78319	89.146164	75.37678	80.24719	100.79364	106.12125	84.79431	61.453182	58.742023	61.223263	75.41856	104.79621	70.517395	67.00973	69.29936	75.867546	105.31398
"238561_s_at"	12.31781	18.167576	16.827301	17.915848	12.886325	16.687136	30.615608	19.862593	21.262304	24.68034	20.882	21.588005	16.366493	14.165096	17.355211	14.568978	21.69165	21.209234	19.699194	18.107143	28.871445	24.001986
"238562_at"	10.62442	15.240344	14.511958	13.426917	12.55282	12.886559	31.168867	14.799349	19.894342	20.4183	14.723011	19.607115	10.538478	9.545931	10.573652	11.054378	20.563387	13.153393	14.399571	15.088236	21.922508	21.96211
"238563_at"	81.57833	112.99004	213.15987	98.9255	159.47696	143.58464	162.96577	97.15274	299.53076	308.3653	235.83443	226.4179	219.31743	55.81237	86.20983	105.6673	293.57123	323.92154	134.0346	357.39664	134.10915	463.6388
"238564_at"	15.445358	14.471713	14.152319	15.419109	14.723004	15.767642	12.950894	15.377426	13.397588	14.340714	13.284145	12.871573	12.094971	14.388078	13.868831	18.081398	12.406629	13.579231	15.711923	12.183028	12.964382	13.926717
"238565_at"	14.064425	30.75192	26.827059	44.328163	15.522743	18.274769	23.082853	23.634125	24.588001	28.892006	20.96261	22.33222	20.109198	12.341771	27.698473	13.242479	24.172958	39.497337	26.13093	27.139847	53.408436	28.823893
"238566_at"	39.808384	47.96114	74.93855	116.862915	42.01155	65.82491	85.98879	69.501724	60.128227	74.896935	67.989075	70.83141	40.28933	32.351543	50.167763	32.089855	76.86151	67.04233	52.16358	79.366425	79.63683	82.38078
"238567_at"	269.89243	190.40187	104.02799	194.3343	135.07619	178.10854	293.30664	157.35744	322.7769	264.1466	218.94106	279.55038	120.6652	109.253174	152.58151	347.34448	178.68442	321.73105	252.56308	185.7544	219.03221	226.61058
"238568_s_at"	19.932346	24.280167	16.788218	17.55392	18.65318	18.004993	17.643103	16.167759	20.012764	20.943695	18.343714	21.485598	25.685371	26.067062	18.856272	19.480265	19.662308	20.507072	20.582659	17.315504	25.367311	17.83891
"238569_at"	17.136143	16.187414	17.85997	26.765682	21.927826	15.441599	14.70105	18.770079	15.624901	21.703709	19.173042	16.182922	15.399862	19.191689	15.8186245	13.380391	17.616789	18.009363	21.30367	19.699194	18.289045	28.223484
"238570_at"	66.94349	64.30738	67.804016	70.830124	61.25623	62.34044	52.46497	58.719593	60.97623	53.57645	85.1231	61.24776	61.76111	53.96744	47.46349	72.40851	46.830223	44.965813	59.62635	52.372177	52.33312	52.800194
"238571_at"	19.378437	15.323612	14.308395	15.875824	17.680498	15.276355	15.4781	15.102905	13.521853	16.000847	18.655123	16.56423	19.567682	25.412258	19.887432	21.835938	14.9682665	17.032383	16.42169	16.96924	13.172574	14.875043
"238572_at"	82.31501	74.76445	71.59141	51.97021	70.061165	56.235283	61.03869	73.93864	64.16691	75.233	79.447754	50.794994	63.387714	132.81676	82.04118	66.62367	53.359333	66.543884	54.591953	56.622128	54.172955	37.2097
"238573_at"	89.02255	57.4476	74.26013	105.29209	96.29342	84.120155	89.49345	94.53825	90.129364	75.02701	87.33321	88.747986	77.663284	61.448963	103.2367	78.7135	83.662964	74.29109	89.58046	116.37723	106.07703	141.5805
"238574_at"	46.534523	57.228657	51.063683	53.4854	47.64588	48.960186	52.52328	45.81019	57.04625	36.084137	46.175724	48.756683	44.352024	51.57667	36.58224	57.4117	42.148827	54.302822	41.84564	56.840675	41.62546	49.109943
"238575_at"	633.67194	626.73816	841.42505	858.7886	788.21936	630.2941	1024.8573	917.2833	755.56604	648.0628	820.20294	656.71265	271.90454	327.0905	444.7328	544.2104	534.3096	574.3695	865.3863	716.6635	506.27203	773.8523
"238576_at"	61.815792	42.967136	41.066505	46.062885	38.99337	45.06425	80.21942	54.481224	51.539104	53.30656	49.373135	46.713326	43.707146	48.382423	66.02396	40.708897	85.262115	49.109943	31.907711	37.805275	43.755733	32.97504
"238577_s_at"	29.670433	29.880756	44.05133	73.58154	30.286396	43.34759	59.956303	26.079739	48.32539	37.869633	50.394634	30.428118	35.546513	33.589573	25.763054	27.362139	43.256668	60.53657	19.131832	35.36991	36.293884	32.389736
"238578_at"	15.076197	21.519197	22.299307	21.753494	17.014067	20.726036	34.1278	24.948198	23.980343	22.014772	19.321363	24.97679	17.567335	19.23839	20.490005	12.101271	22.90012	22.217419	20.14028	22.092848	30.887785	20.954609
"238579_at"	17.070255	19.191694	22.263731	21.6736	18.537651	21.761042	16.79463	21.91642	18.20545	22.850887	19.221027	18.194077	21.196733	20.728916	18.47535	21.294804	17.183195	22.4484	18.895582	19.98014	18.370487	18.790945
"238580_at"	32.11379	23.12335	31.599113	28.25191	48.72791	23.344704	34.051487	24.974611	31.926544	54.223698	47.853867	39.912807	25.751423	25.21282	18.475676	22.071774	40.626316	39.724873	25.90382	23.490189	27.065556	53.10436
"238581_at"	29.46518	127.31016	55.493656	77.61475	48.97207	44.51087	46.800163	50.106834	53.414906	55.317703	62.03072	71.09982	33.395447	34.50056	48.941467	27.363546	82.16658	53.189205	36.34935	56.669315	60.176243	59.103992
"238582_at"	34.652954	28.345211	28.00587	27.84305	27.961197	27.474419	24.012821	21.575264	23.783886	23.400673	26.511404	24.123915	37.36631	54.960785	31.792728	40.01061	21.94077	24.249002	25.293463	24.688051	22.255999	26.187674
"238583_at"	17.407703	18.691095	14.688042	16.069016	17.191847	13.854154	19.774206	24.465849	15.297308	13.500982	16.433378	17.12812	21.796185	18.905094	20.996462	21.240917	18.33131	16.604227	14.072724	16.968363	18.662893	17.004913
"238584_at"	435.58948	625.2934	1090.3782	412.53152	886.4378	710.9406	863.0913	943.6495	1017.89136	738.7108	1015.8442	1208.0833	509.86044	143.01271	527.83997	611.1747	626.61835	402.83923	1065.5001	785.2426	754.63525	946.89844
"238585_at"	29.375341	44.37975	47.86052	31.401766	39.283386	37.691303	45.30971	42.421806	37.329376	63.95903	39.742805	43.820312	26.389782	28.225927	26.27736	22.919598	54.222805	32.785034	33.797157	41.259388	45.415203	49.353455
"238586_at"	8.639361	9.086857	8.669999	7.573955	9.596755	9.106115	9.636806	9.485488	8.421463	8.613912	9.25267	8.54453	9.330066	9.500643	11.05514	8.712835	9.268096	7.7861238	9.852925	7.7301154	7.3461194	8.775357
"238587_at"	36.83067	54.73615	35.62371	33.898758	31.464508	42.31887	40.557285	44.43832	60.255665	40.177605	41.159977	43.146458	47.722008	41.03589	41.877605	31.659494	58.70534	55.027603	24.436567	43.155426	53.01045	42.97009
"238588_at"	11.748248	12.115139	12.876042	10.375523	12.382964	13.65248	11.738471	10.849873	9.514175	11.916629	10.989725	11.059363	11.411469	12.780764	13.331255	11.54974	12.61199	11.939813	10.066203	10.092441	11.177835	13.48015
"238589_s_at"	137.23329	82.70731	139.31613	91.97324	158.93817	151.38928	85.43834	105.17698	105.20436	112.18893	131.90248	154.22934	126.046135	68.66721	110.182274	82.363495	124.837875	123.381935	76.32052	124.46579	107.01631	210.97746
"238590_x_at"	770.0209	629.55066	697.41284	492.43326	594.33466	654.9932	688.6688	820.6583	665.8118	557.04297	670.36865	791.055	550.65137	373.60663	576.09564	642.8319	664.277	667.9997	956.32715	858.75824	722.1566	899.0325
"238591_at"	30.074272	23.75501	21.487083	24.444206	34.05324	23.043625	18.896889	21.549078	21.07568	21.2623	21.311071	24.138996	28.280355	51.596348	28.493164	26.597134	24.18974	22.090157	31.71999	26.675716	22.69124	22.97336
"238592_at"	9.902985	9.657235	9.565164	11.180943	9.486478	9.456891	15.614604	10.509255	10.344598	9.672665	8.902671	7.6415524	9.323915	10.036895	9.857375	9.270993	8.471595	9.003037	9.6904745	9.322946	8.750721	9.745451
"238593_at"	70.665596	70.11347	131.10837	89.05346	102.98791	129.84044	124.91594	80.31411	113.901596	121.689316	130.69267	166.96783	87.39991	23.647657	79.22879	49.44859	151.92883	61.282818	66.21559	108.935074	104.17428	167.11862
"238594_x_at"	182.19763	143.5747	142.52216	114.13108	155.00214	114.92814	129.53204	126.008934	113.99059	118.12093	113.46954	109.91879	174.1837	184.04721	130.73125	181.33342	145.0926	130.94923	122.74554	130.2376	124.669106	124.27163
"238595_at"	77.64844	70.46233	143.33072	88.190636	149.62112	98.76261	98.147514	68.691124	146.45612	165.83296	146.75125	129.667	107.68514	60.786022	37.754124	101.38838	180.08827	175.06566	95.11585	151.10326	98.37945	198.92706
"238596_at"	29.134192	39.131653	54.37072	40.26416	29.320847	46.341125	44.40749	40.575603	40.12744	40.294918	41.400692	43.029816	37.540516	27.097523	36.59242	30.272211	56.439663	41.55618	43.696537	43.601097	43.8652	47.395203
"238597_at"	18.740469	36.985046	42.80192	67.55152	27.345997	36.824936	56.705727	47.39189	36.30209	40.3166	37.158104	38.41572	30.750336	30.028389	41.41004	17.904665	37.450066	42.945507	24.601242	53.224308	41.26297	50.935352
"238598_s_at"	11.330172	11.0134	13.1037245	12.586625	12.285363	10.923937	17.926422	15.061553	11.905877	10.245973	10.419911	12.414813	13.694246	11.765391	12.616368	12.320374	13.293834	10.410872	13.712791	13.584418	10.699911	15.2361145
"238599_at"	80.135925	115.23978	152.0846	150.9015	113.9036	159.25293	184.26138	226.77574	195.57944	168.39384	127.98578	176.05869	131.46834	43.84848	140.44014	158.98798	172.30765	192.08124	203.24014	232.46996	151.06924	232.38528
"238600_at"	22.655832	23.611984	19.646624	22.279198	20.124916	19.66778	15.727746	17.595411	18.84712	18.108408	17.83149	16.933949	26.29333	28.343252	20.986637	21.644283	18.234547	23.184835	21.761042	17.319126	17.889755	16.762608
"238601_at"	51.745216	152.36725	158.03615	193.68118	110.212906	127.925865	204.11327	171.25533	135.02461	130.42758	166.78252	156.40454	136.2959	93.08766	186.12216	102.75765	223.15295	159.26402	135.57162	258.88232	186.38078	254.87918
"238602_at"	105.299416	53.00308	68.65775	50.223495	134.37941	119.70368	74.985344	57.9925	98.84661	112.75893	89.68	116.70076	44.043674	25.495295	41.507156	40.679943	94.01467	118.266624	69.95668	88.54184	79.2783	123.6564
"238603_at"	19.71767	13.4881	14.12092	13.810226	15.435709	14.828134	16.25272	14.443613	14.792671	15.101858	14.226688	15.613524	17.928919	24.1256	18.798769	27.68694	14.059299	16.546415	17.341368	13.340975	12.782976	12.625565
"238604_at"	35.391396	105.78481	109.54363	163.297	29.217735	108.05023	95.91979	98.745514	149.04839	102.261375	99.50067	108.64063	81.105515	50.032127	137.3311	52.93139	159.09833	163.12141	126.99693	204.5281	205.08614	175.14766
"238605_at"	9.514175	9.764075	9.782055	10.526049	11.0874195	10.253086	9.245607	9.964006	10.55788	9.424452	9.711349	10.200554	10.025759	11.040953	10.35609	9.441475	9.845749	9.264879	10.6735735	9.877237	9.982006	10.875132
"238606_at"	87.687065	60.657494	46.824516	66.98883	57.45955	61.062004	84.23407	70.95933	70.05997	52.385815	68.313065	65.23699	49.3312	43.53606	44.910465	59.79733	34.96103	42.970844	73.567474	36.70178	72.107574	43.31826
"238607_at"	83.27336	61.356266	56.37116	50.950367	85.214806	81.48215	55.291805	68.251495	80.17766	88.95771	72.983864	69.71917	49.159416	67.49061	68.055115	63.185707	41.47405	44.48927	98.93248	48.788857	68.09296	50.072094
"238608_at"	13.6174555	14.241013	12.740012	12.472684	14.563922	13.353481	12.755497	12.611109	14.692377	13.465181	14.270701	13.158866	13.848625	15.531909	13.4651785	13.106445	13.529829	15.490992	15.170673	12.567416	11.754773	13.504495
"238609_at"	22.186975	37.19357	43.03502	28.377209	27.549372	44.363575	53.868263	40.114216	63.772835	43.84463	42.1554	60.926533	21.190851	11.918488	28.23475	16.202871	34.6927	47.7709	35.665154	38.250065	31.968132	39.87615
"238610_s_at"	92.02589	125.91277	145.4707	73.14099	146.26056	307.0357	121.97253	80.9522	176.68929	220.66896	286.7734	263.4368	113.7692	27.844484	54.9865	85.50656	161.86365	205.0433	258.00317	128.70525	171.27026	402.32916
"238611_at"	69.26091	67.819374	80.33085	46.641254	75.5208	123.60064	67.37826	52.775463	111.10206	117.16354	161.2722	131.17215	59.5364	29.278137	27.903046	41.49564	95.67709	98.664986	120.68828	71.86647	104.28829	187.40562
"238612_at"	310.2601	220.49678	190.98436	230.65756	236.34654	173.21306	273.92203	250.3289	181.78716	179.6046	174.24118	182.03966	193.47958	141.10951	159.31377	230.47758	205.13954	206.84106	120.13243	178.33739	258.46924	166.91864
"238613_at"	62.24316	47.629322	60.80823	55.62867	67.55149	70.60309	54.065857	65.12948	63.835934	46.6704	54.06212	60.9646	50.907963	80.10807	70.22917	65.13402	57.54537	60.17415	55.669216	60.377094	51.415833	74.35042
"238614_x_at"	11.169302	13.540636	17.42947	16.628738	11.593513	16.920422	19.283163	16.472494	19.577864	18.965223	16.773079	27.797655	14.319326	16.511421	14.937646	9.968156	15.840046	11.618488	15.228706	15.464128	18.764214	22.151192
"238615_at"	39.6787	57.73141	58.10125	71.81163	41.104313	60.078133	82.93154	67.457794	68.01261	62.31666	65.83634	75.25127	48.67719	38.985226	64.22706	41.8994	59.78695	72.888885	85.68186	60.43787	69.859604	57.83567
"238616_at"	24.669216	19.175045	20.861721	21.109364	25.971344	23.327694	18.232637	18.24277	18.127272	23.010065	16.433664	22.036171	20.473648	25.484678	16.852438	23.759968	18.399834	21.312551	18.464447	18.115948	19.932346	20.985897
"238617_at"	29.588686	99.53175	30.887785	67.01443	15.364087	47.165447	76.43054	65.10237	38.789524	28.210749	36.267445	39.570065	23.219454	23.838442	25.627945	17.062849	37.371494	45.13001	27.290056	44.870735	66.453896	50.023445
"238618_at"	41.915405	42.492542	33.81181	30.561466	42.585567	25.952421	30.5742	37.64489	33.195522	37.120705	33.88465	30.708202	35.859394	54.593853	35.822086	42.285103	36.12674	37.893955	34.621723	39.565933	54.916958	41.040165
"238619_at"	613.99176	402.59476	564.72235	418.8941	907.70184	755.7494	245.26328	272.736	540.0611	645.77203	592.4909	741.30475	1124.7615	204.71251	877.75757	449.04425	926.6583	1016.03796	214.652	1062.5259	594.24146	1119.4056
"238620_at"	12.317813	20.930628	20.19629	23.152653	17.968786	21.547588	18.332592	16.943342	20.728912	19.756714	20.164062	21.028194	15.7212	14.975023	14.866276	10.568514	12.77677	21.211449	16.924545	26.077929	15.830706	29.900461
"238621_at"	48.62824	84.59009	88.691	71.81663	70.20969	42.226448	128.29276	112.70808	61.997364	108.61794	70.02957	75.941345	77.64711	62.89248	47.077118	80.266754	78.50202	61.110767	67.59019	104.618164	133.119	129.22002
"238622_at"	18.667429	23.835953	21.187159	22.7267	17.75305	15.558884	19.824715	17.950706	16.960407	16.48851	15.020307	16.236929	17.513756	21.996435	16.976305	16.05035	18.881153	15.696653	14.922617	20.485733	17.374496	20.270723
"238623_at"	39.63947	75.0361	61.9963	157.07098	45.036884	94.11097	106.77333	99.409096	137.39542	52.602634	95.49291	139.14226	45.10258	25.171288	55.210266	21.580889	80.659096	49.98352	89.429756	119.76809	93.80438	125.09601
"238624_at"	40.279533	88.293304	84.54158	123.91411	58.137554	78.851555	135.24028	119.93651	98.51614	85.13049	87.950676	79.9303	59.567352	47.299835	74.092766	39.270397	102.65065	88.52651	78.35905	105.51152	112.079956	110.44644
"238625_at"	649.8644	1267.5972	1906.9036	2940.1128	738.60834	1503.0883	1970.1107	1689.0685	1672.0065	2401.4333	2151.7546	2077.8115	1206.0089	180.74588	1347.3262	787.3167	1845.983	1655.7214	1888.5287	1692.2932	1554.5818	1967.7203
"238626_at"	16.74225	11.140268	11.926146	12.379959	12.328073	11.569396	12.19699	13.711366	12.094129	13.255134	11.250226	12.02674	13.12329	17.136143	14.723011	17.8513	12.7104225	12.410936	15.006762	13.249149	20.362389	14.951136
"238627_at"	108.06893	64.58697	64.049	68.999374	102.486946	70.251114	71.416435	76.88017	79.70871	72.173965	87.08803	63.359127	76.44377	86.087296	73.36349	86.85558	71.29507	79.94143	84.35111	66.26733	79.05576	80.39776
"238628_s_at"	194.42216	120.89378	113.986626	123.471985	159.27525	119.11727	83.57011	104.40049	95.18019	92.528824	134.10454	103.0702	235.00508	255.39282	150.21704	157.08463	107.98276	80.167946	133.51015	101.28821	111.5135	82.69304
"238629_x_at"	50.57071	42.994713	30.352163	37.74759	42.453465	37.202614	25.963673	33.5517	40.025883	32.527733	40.0377	37.073074	42.836826	79.49183	32.516445	70.20356	33.334064	38.03825	44.983772	31.490173	31.668848	29.741583
"238630_at"	31.308739	21.29518	26.792173	25.420202	32.1322	24.149904	29.815493	40.97043	29.960716	28.833914	29.398798	27.153063	26.349972	25.70321	25.112837	30.835836	22.069473	24.6226	28.954262	24.849253	25.527178	23.78224
"238631_at"	23.149044	31.76627	49.795643	55.739765	20.31262	33.701675	42.673584	30.695948	40.183872	42.53682	51.124847	53.05184	18.680063	18.685907	27.585732	13.528655	57.50842	42.36662	29.439121	44.87618	49.918495	48.304424
"238632_at"	21.807146	102.22042	306.87585	46.56683	103.046906	42.189796	258.45135	282.6038	134.00903	184.34769	94.59399	49.81551	230.53749	22.164263	197.19481	125.27628	307.43005	32.898438	82.44079	256.28506	100.594475	27.733574
"238633_at"	29.759665	25.51212	35.149624	53.130196	27.260702	48.46312	64.569046	46.774185	34.939217	31.708996	38.064014	36.796185	24.016989	31.015627	26.122316	23.00527	54.87311	29.806173	25.686266	33.95059	46.201393	34.63855
"238634_x_at"	8.146337	11.147229	11.65201	9.996921	9.664947	10.825424	10.685069	9.809937	11.189093	9.631125	9.143809	13.164354	8.797622	9.28323	10.632901	8.54246	9.152698	8.286639	10.000734	9.837893	9.694177	10.233537
"238635_at"	11.695969	46.70849	29.072063	16.08018	36.552433	33.256638	53.976807	25.099321	73.51645	60.779736	64.891464	64.87346	40.21109	15.379296	24.342186	23.74966	61.68403	97.576904	33.921734	62.297203	41.520855	115.61433
"238636_at"	25.030598	16.931002	15.530294	14.543214	22.778038	13.74281	15.567529	18.584688	16.694092	15.985854	13.406893	13.164806	19.15509	30.719927	16.067074	21.634521	15.133342	16.28547	19.870872	17.340767	14.361633	11.281119
"238637_at"	35.27796	38.49047	54.073387	58.11743	42.952225	41.22289	58.807327	44.789825	43.269436	43.311504	42.53682	48.004417	55.60549	36.945908	43.67076	36.261166	44.869183	44.39054	37.50145	49.314922	43.18991	38.510498
"238638_at"	71.27776	79.960915	47.08693	48.968708	55.8182	46.704437	35.96037	43.379215	50.78797	44.5557	45.178604	44.432156	57.141346	91.21826	60.044823	75.79653	45.618202	44.147766	58.725727	53.161545	49.677395	49.734325
"238639_x_at"	63.86696	45.491703	44.249023	44.747864	42.326214	37.565266	38.992	50.249664	34.133698	41.738308	43.567806	42.932835	63.667767	87.22114	40.2041	109.88064	35.55575	37.40785	48.88037	40.286526	29.174662	26.032711
"238640_at"	30.336355	30.26905	31.875608	35.776115	30.013794	27.226665	40.191555	38.87038	28.322594	32.268547	32.674255	32.38635	27.134205	31.415394	27.816967	31.292425	34.157413	36.20833	35.166718	29.100828	34.51973	35.714073
"238641_at"	46.532913	34.953762	30.439743	40.619293	36.714554	31.808203	28.26074	33.023144	29.88749	32.12997	30.667734	27.145521	33.97769	51.941376	33.13797	55.763023	28.936167	24.678635	33.64325	27.521673	30.887785	26.756393
"238642_at"	133.979	105.849045	138.72998	63.10128	248.32138	158.34367	83.65718	84.41847	108.36198	128.03473	137.07869	121.738014	137.67479	228.33173	87.518265	120.96506	111.77116	96.159805	113.749565	67.89237	51.62683	90.254555
